event_event_ticker,event_series_ticker,event_sub_title,event_title,event_collateral_return_type,event_mutually_exclusive,event_category,event_strike_date,market_ticker,market_market_type,market_title,market_subtitle,market_yes_sub_title,market_no_sub_title,market_open_time,market_close_time,market_expected_expiration_time,market_expiration_time,market_latest_expiration_time,market_settlement_timer_seconds,market_status,market_response_price_units,market_notional_value,market_tick_size,market_yes_bid,market_yes_ask,market_no_bid,market_no_ask,market_last_price,market_previous_yes_bid,market_previous_yes_ask,market_previous_price,market_volume,market_volume_24h,market_liquidity,market_open_interest,market_result,market_settlement_value,market_can_close_early,market_expiration_value,market_category,market_risk_limit_cents,market_strike_type,market_cap_strike,market_rules_primary,market_rules_secondary
"KXHIGHAUS-25FEB08","KXHIGHAUS","On Feb 8, 2025","Highest temperature in Austin on Feb 8, 2025?","MECNET",true,"Climate and Weather","2025-02-09T05:59:00Z","KXHIGHAUS-25FEB08-B86.5","binary","","86° to 87°","86° to 87°","86° to 87°","2025-02-07T15:00:00Z","2025-02-09T05:59:00Z","2025-02-09T15:00:00Z","2025-02-15T15:00:00Z","2025-02-15T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,22585,0,-7550,11481,"no",0,true,"","",0,"between",87,"If the highest temperature recorded in Austin Bergstrom for February 08, 2025 as reported by the National Weather Service's Daily Climate Report, is between 86-87°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 08, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 08, 2025, or one week after February 08, 2025."
"KXHIGHAUS-25FEB08","KXHIGHAUS","On Feb 8, 2025","Highest temperature in Austin on Feb 8, 2025?","MECNET",true,"Climate and Weather","2025-02-09T05:59:00Z","KXHIGHAUS-25FEB08-B88.5","binary","","88° to 89°","88° to 89°","88° to 89°","2025-02-07T15:00:00Z","2025-02-09T05:59:00Z","2025-02-09T15:00:00Z","2025-02-15T15:00:00Z","2025-02-15T15:00:00Z",3600,"finalized","usd_cent",100,1,99,100,0,1,99,0,0,0,18088,0,0,9849,"yes",100,true,"88.00","",0,,,"If the highest temperature recorded in Austin Bergstrom for February 08, 2025 as reported by the National Weather Service's Daily Climate Report, is between 88-89°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 08, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 08, 2025, or one week after February 08, 2025."
"KXHIGHAUS-25FEB08","KXHIGHAUS","On Feb 8, 2025","Highest temperature in Austin on Feb 8, 2025?","MECNET",true,"Climate and Weather","2025-02-09T05:59:00Z","KXHIGHAUS-25FEB08-T89","binary","","90° or above","90° or above","90° or above","2025-02-07T15:00:00Z","2025-02-09T05:59:00Z","2025-02-09T15:00:00Z","2025-02-15T15:00:00Z","2025-02-15T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,37417,0,0,18433,"no",0,true,"","",0,"greater",,"If the highest temperature recorded in Austin Bergstrom for February 08, 2025 as reported by the National Weather Service's Daily Climate Report, is greater than 89°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 08, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 08, 2025, or one week after February 08, 2025."
"KXHIGHAUS-25FEB09","KXHIGHAUS","On Feb 9, 2025","Highest temperature in Austin on Feb 9, 2025?","MECNET",true,"Climate and Weather","2025-02-10T05:59:00Z","KXHIGHAUS-25FEB09-T64","binary","","63° or below","63° or below","63° or below","2025-02-08T15:00:00Z","2025-02-10T05:59:00Z","2025-02-10T15:00:00Z","2025-02-16T15:00:00Z","2025-02-16T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,24388,0,0,23888,"no",0,true,"","",0,"less",64,"If the highest temperature recorded in Austin Bergstrom for February 09, 2025 as reported by the National Weather Service's Daily Climate Report, is less than 64°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 09, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 09, 2025, or one week after February 09, 2025."
"KXHIGHAUS-25FEB09","KXHIGHAUS","On Feb 9, 2025","Highest temperature in Austin on Feb 9, 2025?","MECNET",true,"Climate and Weather","2025-02-10T05:59:00Z","KXHIGHAUS-25FEB09-B64.5","binary","","64° to 65°","64° to 65°","64° to 65°","2025-02-08T15:00:00Z","2025-02-10T05:59:00Z","2025-02-10T15:00:00Z","2025-02-16T15:00:00Z","2025-02-16T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,1597,0,-3564,1502,"no",0,true,"","",0,"between",65,"If the highest temperature recorded in Austin Bergstrom for February 09, 2025 as reported by the National Weather Service's Daily Climate Report, is between 64-65°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 09, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 09, 2025, or one week after February 09, 2025."
"KXHIGHAUS-25FEB09","KXHIGHAUS","On Feb 9, 2025","Highest temperature in Austin on Feb 9, 2025?","MECNET",true,"Climate and Weather","2025-02-10T05:59:00Z","KXHIGHAUS-25FEB09-B66.5","binary","","66° to 67°","66° to 67°","66° to 67°","2025-02-08T15:00:00Z","2025-02-10T05:59:00Z","2025-02-10T15:00:00Z","2025-02-16T15:00:00Z","2025-02-16T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,6320,0,-5076,2534,"no",0,true,"","",0,"between",67,"If the highest temperature recorded in Austin Bergstrom for February 09, 2025 as reported by the National Weather Service's Daily Climate Report, is between 66-67°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 09, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 09, 2025, or one week after February 09, 2025."
"KXHIGHAUS-25FEB09","KXHIGHAUS","On Feb 9, 2025","Highest temperature in Austin on Feb 9, 2025?","MECNET",true,"Climate and Weather","2025-02-10T05:59:00Z","KXHIGHAUS-25FEB09-B68.5","binary","","68° to 69°","68° to 69°","68° to 69°","2025-02-08T15:00:00Z","2025-02-10T05:59:00Z","2025-02-10T15:00:00Z","2025-02-16T15:00:00Z","2025-02-16T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,9282,0,0,6339,"no",0,true,"","",0,"between",69,"If the highest temperature recorded in Austin Bergstrom for February 09, 2025 as reported by the National Weather Service's Daily Climate Report, is between 68-69°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 09, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 09, 2025, or one week after February 09, 2025."
"KXHIGHAUS-25FEB09","KXHIGHAUS","On Feb 9, 2025","Highest temperature in Austin on Feb 9, 2025?","MECNET",true,"Climate and Weather","2025-02-10T05:59:00Z","KXHIGHAUS-25FEB09-B70.5","binary","","70° to 71°","70° to 71°","70° to 71°","2025-02-08T15:00:00Z","2025-02-10T05:59:00Z","2025-02-10T15:00:00Z","2025-02-16T15:00:00Z","2025-02-16T15:00:00Z",3600,"finalized","usd_cent",100,1,99,100,0,1,99,0,0,0,39334,0,0,13438,"yes",100,true,"70.00","",0,,,"If the highest temperature recorded in Austin Bergstrom for February 09, 2025 as reported by the National Weather Service's Daily Climate Report, is between 70-71°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 09, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 09, 2025, or one week after February 09, 2025."
"KXHIGHAUS-25FEB09","KXHIGHAUS","On Feb 9, 2025","Highest temperature in Austin on Feb 9, 2025?","MECNET",true,"Climate and Weather","2025-02-10T05:59:00Z","KXHIGHAUS-25FEB09-T71","binary","","72° or above","72° or above","72° or above","2025-02-08T15:00:00Z","2025-02-10T05:59:00Z","2025-02-10T15:00:00Z","2025-02-16T15:00:00Z","2025-02-16T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,17319,0,0,10915,"no",0,true,"","",0,"greater",,"If the highest temperature recorded in Austin Bergstrom for February 09, 2025 as reported by the National Weather Service's Daily Climate Report, is greater than 71°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 09, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 09, 2025, or one week after February 09, 2025."
"KXHIGHAUS-25FEB10","KXHIGHAUS","On Feb 10, 2025","Highest temperature in Austin on Feb 10, 2025?","MECNET",true,"Climate and Weather","2025-02-11T05:59:00Z","KXHIGHAUS-25FEB10-T55","binary","","54° or below","54° or below","54° or below","2025-02-09T15:00:00Z","2025-02-11T05:59:00Z","2025-02-11T15:00:00Z","2025-02-17T15:00:00Z","2025-02-17T15:00:00Z",3600,"finalized","usd_cent",100,1,99,100,0,1,99,0,0,0,29564,0,14779,14102,"yes",100,true,"51.00","",0,"less",55,"If the highest temperature recorded in Austin Bergstrom for February 10, 2025 as reported by the National Weather Service's Daily Climate Report, is less than 55°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 10, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 10, 2025, or one week after February 10, 2025."
"KXHIGHAUS-25FEB10","KXHIGHAUS","On Feb 10, 2025","Highest temperature in Austin on Feb 10, 2025?","MECNET",true,"Climate and Weather","2025-02-11T05:59:00Z","KXHIGHAUS-25FEB10-B55.5","binary","","55° to 56°","55° to 56°","55° to 56°","2025-02-09T15:00:00Z","2025-02-11T05:59:00Z","2025-02-11T15:00:00Z","2025-02-17T15:00:00Z","2025-02-17T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,26436,0,34749,11993,"no",0,true,"","",0,"between",56,"If the highest temperature recorded in Austin Bergstrom for February 10, 2025 as reported by the National Weather Service's Daily Climate Report, is between 55-56°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 10, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 10, 2025, or one week after February 10, 2025."
"KXHIGHAUS-25FEB10","KXHIGHAUS","On Feb 10, 2025","Highest temperature in Austin on Feb 10, 2025?","MECNET",true,"Climate and Weather","2025-02-11T05:59:00Z","KXHIGHAUS-25FEB10-B57.5","binary","","57° to 58°","57° to 58°","57° to 58°","2025-02-09T15:00:00Z","2025-02-11T05:59:00Z","2025-02-11T15:00:00Z","2025-02-17T15:00:00Z","2025-02-17T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,2,0,0,0,9903,0,-13677,6241,"no",0,true,"","",0,"between",58,"If the highest temperature recorded in Austin Bergstrom for February 10, 2025 as reported by the National Weather Service's Daily Climate Report, is between 57-58°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 10, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 10, 2025, or one week after February 10, 2025."
"KXHIGHAUS-25FEB10","KXHIGHAUS","On Feb 10, 2025","Highest temperature in Austin on Feb 10, 2025?","MECNET",true,"Climate and Weather","2025-02-11T05:59:00Z","KXHIGHAUS-25FEB10-B59.5","binary","","59° to 60°","59° to 60°","59° to 60°","2025-02-09T15:00:00Z","2025-02-11T05:59:00Z","2025-02-11T15:00:00Z","2025-02-17T15:00:00Z","2025-02-17T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,5538,0,0,4233,"no",0,true,"","",0,"between",60,"If the highest temperature recorded in Austin Bergstrom for February 10, 2025 as reported by the National Weather Service's Daily Climate Report, is between 59-60°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 10, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 10, 2025, or one week after February 10, 2025."
"KXHIGHAUS-25FEB10","KXHIGHAUS","On Feb 10, 2025","Highest temperature in Austin on Feb 10, 2025?","MECNET",true,"Climate and Weather","2025-02-11T05:59:00Z","KXHIGHAUS-25FEB10-B61.5","binary","","61° to 62°","61° to 62°","61° to 62°","2025-02-09T15:00:00Z","2025-02-11T05:59:00Z","2025-02-11T15:00:00Z","2025-02-17T15:00:00Z","2025-02-17T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,4769,0,-4347,3079,"no",0,true,"","",0,"between",62,"If the highest temperature recorded in Austin Bergstrom for February 10, 2025 as reported by the National Weather Service's Daily Climate Report, is between 61-62°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 10, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 10, 2025, or one week after February 10, 2025."
"KXHIGHAUS-25FEB10","KXHIGHAUS","On Feb 10, 2025","Highest temperature in Austin on Feb 10, 2025?","MECNET",true,"Climate and Weather","2025-02-11T05:59:00Z","KXHIGHAUS-25FEB10-T62","binary","","63° or above","63° or above","63° or above","2025-02-09T15:00:00Z","2025-02-11T05:59:00Z","2025-02-11T15:00:00Z","2025-02-17T15:00:00Z","2025-02-17T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,2,0,0,0,5383,0,0,3694,"no",0,true,"","",0,"greater",,"If the highest temperature recorded in Austin Bergstrom for February 10, 2025 as reported by the National Weather Service's Daily Climate Report, is greater than 62°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 10, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 10, 2025, or one week after February 10, 2025."
"KXHIGHAUS-25FEB11","KXHIGHAUS","On Feb 11, 2025","Highest temperature in Austin on Feb 11, 2025?","MECNET",true,"Climate and Weather","2025-02-12T05:59:00Z","KXHIGHAUS-25FEB11-T59","binary","","58° or below","58° or below","58° or below","2025-02-10T15:00:00Z","2025-02-12T05:59:00Z","2025-02-12T15:00:00Z","2025-02-18T15:00:00Z","2025-02-18T15:00:00Z",3600,"finalized","usd_cent",100,1,99,100,0,1,99,0,0,0,23653,0,156,10724,"yes",100,true,"53.00","",0,"less",59,"If the highest temperature recorded in Austin Bergstrom for February 11, 2025 as reported by the National Weather Service's Daily Climate Report, is less than 59°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 11, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 11, 2025, or one week after February 11, 2025."
"KXHIGHAUS-25FEB11","KXHIGHAUS","On Feb 11, 2025","Highest temperature in Austin on Feb 11, 2025?","MECNET",true,"Climate and Weather","2025-02-12T05:59:00Z","KXHIGHAUS-25FEB11-B59.5","binary","","59° to 60°","59° to 60°","59° to 60°","2025-02-10T15:00:00Z","2025-02-12T05:59:00Z","2025-02-12T15:00:00Z","2025-02-18T15:00:00Z","2025-02-18T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,6453,0,62923,3678,"no",0,true,"","",0,"between",60,"If the highest temperature recorded in Austin Bergstrom for February 11, 2025 as reported by the National Weather Service's Daily Climate Report, is between 59-60°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 11, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 11, 2025, or one week after February 11, 2025."
"KXHIGHAUS-25FEB11","KXHIGHAUS","On Feb 11, 2025","Highest temperature in Austin on Feb 11, 2025?","MECNET",true,"Climate and Weather","2025-02-12T05:59:00Z","KXHIGHAUS-25FEB11-B61.5","binary","","61° to 62°","61° to 62°","61° to 62°","2025-02-10T15:00:00Z","2025-02-12T05:59:00Z","2025-02-12T15:00:00Z","2025-02-18T15:00:00Z","2025-02-18T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,5013,0,-2600,3484,"no",0,true,"","",0,"between",62,"If the highest temperature recorded in Austin Bergstrom for February 11, 2025 as reported by the National Weather Service's Daily Climate Report, is between 61-62°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 11, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 11, 2025, or one week after February 11, 2025."
"KXHIGHAUS-25FEB11","KXHIGHAUS","On Feb 11, 2025","Highest temperature in Austin on Feb 11, 2025?","MECNET",true,"Climate and Weather","2025-02-12T05:59:00Z","KXHIGHAUS-25FEB11-B63.5","binary","","63° to 64°","63° to 64°","63° to 64°","2025-02-10T15:00:00Z","2025-02-12T05:59:00Z","2025-02-12T15:00:00Z","2025-02-18T15:00:00Z","2025-02-18T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,1831,0,0,1760,"no",0,true,"","",0,"between",64,"If the highest temperature recorded in Austin Bergstrom for February 11, 2025 as reported by the National Weather Service's Daily Climate Report, is between 63-64°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 11, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 11, 2025, or one week after February 11, 2025."
"KXHIGHAUS-25FEB11","KXHIGHAUS","On Feb 11, 2025","Highest temperature in Austin on Feb 11, 2025?","MECNET",true,"Climate and Weather","2025-02-12T05:59:00Z","KXHIGHAUS-25FEB11-B65.5","binary","","65° to 66°","65° to 66°","65° to 66°","2025-02-10T15:00:00Z","2025-02-12T05:59:00Z","2025-02-12T15:00:00Z","2025-02-18T15:00:00Z","2025-02-18T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,1691,0,-2600,1691,"no",0,true,"","",0,"between",66,"If the highest temperature recorded in Austin Bergstrom for February 11, 2025 as reported by the National Weather Service's Daily Climate Report, is between 65-66°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 11, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 11, 2025, or one week after February 11, 2025."
"KXHIGHAUS-25FEB11","KXHIGHAUS","On Feb 11, 2025","Highest temperature in Austin on Feb 11, 2025?","MECNET",true,"Climate and Weather","2025-02-12T05:59:00Z","KXHIGHAUS-25FEB11-T66","binary","","67° or above","67° or above","67° or above","2025-02-10T15:00:00Z","2025-02-12T05:59:00Z","2025-02-12T15:00:00Z","2025-02-18T15:00:00Z","2025-02-18T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,1265,0,1575,1265,"no",0,true,"","",0,"greater",,"If the highest temperature recorded in Austin Bergstrom for February 11, 2025 as reported by the National Weather Service's Daily Climate Report, is greater than 66°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 11, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 11, 2025, or one week after February 11, 2025."
"KXHIGHAUS-25FEB12","KXHIGHAUS","On Feb 12, 2025","Highest temperature in Austin on Feb 12, 2025?","MECNET",true,"Climate and Weather","2025-02-13T05:59:00Z","KXHIGHAUS-25FEB12-T76","binary","","75° or below","75° or below","75° or below","2025-02-11T15:00:00Z","2025-02-13T05:59:00Z","2025-02-13T15:00:00Z","2025-02-19T15:00:00Z","2025-02-19T15:00:00Z",3600,"finalized","usd_cent",100,1,99,100,0,1,99,0,0,0,23634,0,0,18665,"yes",100,true,"55.00","",0,"less",76,"If the highest temperature recorded in Austin Bergstrom for February 12, 2025 as reported by the National Weather Service's Daily Climate Report, is less than 76°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 12, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 12, 2025, or one week after February 12, 2025."
"KXHIGHAUS-25FEB12","KXHIGHAUS","On Feb 12, 2025","Highest temperature in Austin on Feb 12, 2025?","MECNET",true,"Climate and Weather","2025-02-13T05:59:00Z","KXHIGHAUS-25FEB12-B76.5","binary","","76° to 77°","76° to 77°","76° to 77°","2025-02-11T15:00:00Z","2025-02-13T05:59:00Z","2025-02-13T15:00:00Z","2025-02-19T15:00:00Z","2025-02-19T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,7334,0,0,4069,"no",0,true,"","",0,"between",77,"If the highest temperature recorded in Austin Bergstrom for February 12, 2025 as reported by the National Weather Service's Daily Climate Report, is between 76-77°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 12, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 12, 2025, or one week after February 12, 2025."
"KXHIGHAUS-25FEB12","KXHIGHAUS","On Feb 12, 2025","Highest temperature in Austin on Feb 12, 2025?","MECNET",true,"Climate and Weather","2025-02-13T05:59:00Z","KXHIGHAUS-25FEB12-B78.5","binary","","78° to 79°","78° to 79°","78° to 79°","2025-02-11T15:00:00Z","2025-02-13T05:59:00Z","2025-02-13T15:00:00Z","2025-02-19T15:00:00Z","2025-02-19T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,5932,0,0,4658,"no",0,true,"","",0,"between",79,"If the highest temperature recorded in Austin Bergstrom for February 12, 2025 as reported by the National Weather Service's Daily Climate Report, is between 78-79°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 12, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 12, 2025, or one week after February 12, 2025."
"KXHIGHAUS-25FEB12","KXHIGHAUS","On Feb 12, 2025","Highest temperature in Austin on Feb 12, 2025?","MECNET",true,"Climate and Weather","2025-02-13T05:59:00Z","KXHIGHAUS-25FEB12-B80.5","binary","","80° to 81°","80° to 81°","80° to 81°","2025-02-11T15:00:00Z","2025-02-13T05:59:00Z","2025-02-13T15:00:00Z","2025-02-19T15:00:00Z","2025-02-19T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,2117,0,0,2035,"no",0,true,"","",0,"between",81,"If the highest temperature recorded in Austin Bergstrom for February 12, 2025 as reported by the National Weather Service's Daily Climate Report, is between 80-81°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 12, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 12, 2025, or one week after February 12, 2025."
"KXHIGHAUS-25FEB12","KXHIGHAUS","On Feb 12, 2025","Highest temperature in Austin on Feb 12, 2025?","MECNET",true,"Climate and Weather","2025-02-13T05:59:00Z","KXHIGHAUS-25FEB12-B82.5","binary","","82° to 83°","82° to 83°","82° to 83°","2025-02-11T15:00:00Z","2025-02-13T05:59:00Z","2025-02-13T15:00:00Z","2025-02-19T15:00:00Z","2025-02-19T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,954,0,0,951,"no",0,true,"","",0,"between",83,"If the highest temperature recorded in Austin Bergstrom for February 12, 2025 as reported by the National Weather Service's Daily Climate Report, is between 82-83°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on February 12, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for February 12, 2025, or one week after February 12, 2025."
